ds,y,price,promotion
2023-04-08,112.01298974759943,,0
2023-04-09,125.63067692103361,101.44745836364595,0
2023-04-10,119.71017908651545,101.44745836364595,0
2023-04-11,112.33273339317509,101.44745836364595,0
2023-04-12,97.74485236471564,101.44745836364595,0
2023-04-13,95.3880694322481,101.44745836364595,0
2023-04-13,95.3880694322481,101.44745836364595,0
2023-04-14,97.60480831797315,101.44745836364595,0
2023-04-15,117.44984636702115,101.44745836364595,0
2023-04-16,140.18514366434286,96.68324786921193,0
2023-04-17,137.84897897521097,96.68324786921193,0
2023-04-18,126.181910347919,96.68324786921193,0
2023-04-19,118.0694872171767,96.68324786921193,0
2023-04-20,118.12891410348035,96.68324786921193,0
2023-04-21,122.02879079974791,96.68324786921193,0
2023-04-22,124.58347375144555,96.68324786921193,0
2023-04-23,136.68642762714353,93.87647293903235,0
2023-04-24,125.89288837175062,93.87647293903235,0
2023-04-25,124.5062549648078,93.87647293903235,0
2023-04-26,133.73523622910358,93.87647293903235,0
2023-04-27,,93.87647293903235,0
2023-04-28,135.91904482559835,93.87647293903235,0
2023-04-29,136.3169627221552,93.87647293903235,0
2023-04-30,138.69645641949478,94.77599277000849,0
2023-05-01,135.85498301393983,94.77599277000849,0
2023-05-02,127.37933527452351,94.77599277000849,0
2023-05-03,111.88860610918957,94.77599277000849,0
2023-05-04,105.46858093616241,94.77599277000849,0
2023-05-05,107.3644649953682,94.77599277000849,0
2023-05-06,111.05506762830424,94.77599277000849,0
2023-05-07,119.7973659564501,91.51550416578381,0
2023-05-08,117.94138772770906,91.51550416578381,0
2023-05-09,95.78969427873444,91.51550416578381,0
2023-05-10,91.171205313808,91.51550416578381,0
2023-05-11,98.83789123016247,91.51550416578381,0
2023-05-11,98.83789123016247,91.51550416578381,0
2023-05-12,105.73375514462292,,0
2023-05-13,106.08269583159141,91.51550416578381,0
2023-05-14,99.07017037371028,94.63034841184535,0
2023-05-15,100.50544000895127,94.63034841184535,0
2023-05-16,90.25586539427616,94.63034841184535,0
2023-05-17,83.20774196882306,94.63034841184535,0
2023-05-18,85.7896515225563,94.63034841184535,0
2023-05-19,99.57161366845183,94.63034841184535,0
2023-05-20,93.35964927390296,94.63034841184535,0
2023-05-21,106.6406694932451,93.71705417978977,0
2023-05-22,102.7188565492406,,0
2023-05-22,102.7188565492406,,0
2023-05-23,109.35485818509473,93.71705417978977,0
2023-05-24,97.84525024544504,93.71705417978977,0
2023-05-25,101.66881830570556,93.71705417978977,0
2023-05-26,106.17901602643362,93.71705417978977,0
2023-05-27,110.02101214144965,93.71705417978977,0
2023-05-28,115.05470370824365,94.82238158693107,0
2023-05-29,112.85194017400426,94.82238158693107,0
2023-05-30,101.9465969845167,94.82238158693107,0
2023-05-31,96.51699642204912,94.82238158693107,0
2023-06-01,85.50271294281814,94.82238158693107,0
2023-06-02,106.45753654982892,94.82238158693107,0
2023-06-03,100.50397573735154,94.82238158693107,0
2023-06-04,110.35646948311094,94.37856000315966,0
2023-06-05,107.10533636959701,,0
2023-06-06,96.02455202634899,94.37856000315966,0
2023-06-07,93.95614857258009,94.37856000315966,0
2023-06-08,96.3201422953756,94.37856000315966,0
2023-06-09,99.47887447652887,94.37856000315966,0
2023-06-10,,94.37856000315966,0
2023-06-11,97.59279356224064,98.4118392193492,0
2023-06-12,96.76140623224791,98.4118392193492,0
2023-06-13,98.4655866353827,98.4118392193492,0
2023-06-14,96.58370194227368,98.4118392193492,0
2023-06-15,91.59285103627096,98.4118392193492,0
2023-06-16,91.16398212196985,98.4118392193492,0
2023-06-17,113.16224023235905,98.4118392193492,0
2023-06-18,133.98974762120397,93.76319258997198,0
2023-06-19,128.11462137585465,93.76319258997198,0
2023-06-20,115.69125793312736,93.76319258997198,0
2023-06-21,104.61262931777148,93.76319258997198,0
2023-06-22,96.32650182359657,93.76319258997198,0
2023-06-23,90.81163496892908,93.76319258997198,0
2023-06-24,102.74732756412105,93.76319258997198,0
2023-06-25,108.9658442187399,96.05621154653798,0
2023-06-26,101.47795501618477,96.05621154653798,0
2023-06-27,91.68000061547698,96.05621154653798,0
2023-06-28,72.08267637539957,96.05621154653798,0
2023-06-29,78.54083262065166,96.05621154653798,0
2023-06-30,100.87711454714157,96.05621154653798,0
2023-07-01,114.4458579656624,96.05621154653798,0
2023-07-02,144.41544826115356,97.57793287994664,1
2023-07-03,130.5703012889124,97.57793287994664,0
2023-07-04,116.21302952523988,97.57793287994664,0
2023-07-05,110.66118120023494,97.57793287994664,0
2023-07-06,132.60977356851754,97.57793287994664,1
2023-07-07,128.47033971095792,97.57793287994664,0
2023-07-08,147.0715548231165,97.57793287994664,0
2023-07-09,132.7431377536026,99.07308318980424,0
2023-07-10,123.20305007194341,99.07308318980424,0
2023-07-11,107.91907828167912,99.07308318980424,0
2023-07-12,99.60580345526421,99.07308318980424,0
2023-07-13,126.7950889269041,99.07308318980424,1
2023-07-14,121.37005568115165,99.07308318980424,0
2023-07-15,126.42064000941758,99.07308318980424,0
2023-07-16,120.71147188494432,98.21297712018628,0
2023-07-17,120.11358904681454,98.21297712018628,0
2023-07-18,111.83759411853315,98.21297712018628,0
2023-07-19,99.18986678552449,98.21297712018628,0
2023-07-20,96.17479250437913,98.21297712018628,0
2023-07-21,97.39864339914214,98.21297712018628,0
2023-07-22,110.06021966120636,,0
2023-07-23,120.83241130565565,,0
2023-07-24,119.33985719561967,93.36972940494526,0
2023-07-25,117.85589311927207,93.36972940494526,0
2023-07-26,106.02352483280882,93.36972940494526,0
2023-07-27,107.28252193586259,93.36972940494526,0
2023-07-28,105.16708078735442,93.36972940494526,0
2023-07-29,113.62236344399348,93.36972940494526,0
2023-07-30,114.72897571675168,95.26213662462484,0
2023-07-31,105.93697818168927,95.26213662462484,0
2023-08-01,108.02238077069585,95.26213662462484,0
2023-08-02,100.93445214258075,95.26213662462484,0
2023-08-03,97.68629014194485,,0
2023-08-04,108.22571857621618,95.26213662462484,0
2023-08-05,124.27113337008188,95.26213662462484,0
2023-08-06,115.22843329219064,98.55684875270738,0
2023-08-07,106.14136695772997,98.55684875270738,0
2023-08-08,94.37075724658668,98.55684875270738,0
2023-08-09,90.98983756607045,98.55684875270738,0
2023-08-10,86.80099710614617,98.55684875270738,0
2023-08-11,106.32042076833025,98.55684875270738,0
2023-08-12,98.90872640017803,98.55684875270738,0
2023-08-13,111.70360751407426,94.40915186258086,0
2023-08-14,108.2161361591815,94.40915186258086,0
2023-08-15,108.48744140395226,94.40915186258086,0
2023-08-16,103.48983261514744,94.40915186258086,0
2023-08-16,103.48983261514744,94.40915186258086,0
2023-08-17,102.38573284492873,94.40915186258086,0
2023-08-18,95.39513806205454,94.40915186258086,0
2023-08-19,109.06475635281924,94.40915186258086,0
2023-08-20,120.23533274761398,93.82532690502055,0
2023-08-21,119.82284998158187,93.82532690502055,0
2023-08-22,105.43497070972481,93.82532690502055,0
2023-08-23,96.96219160105252,93.82532690502055,0
2023-08-24,95.57521965113263,93.82532690502055,0
2023-08-25,88.99935452850505,93.82532690502055,0
2023-08-26,106.24738339008869,93.82532690502055,0
2023-08-26,106.24738339008869,93.82532690502055,0
2023-08-27,125.07926174554734,90.45127544449109,0
2023-08-28,118.075005685887,90.45127544449109,0
2023-08-29,116.17043337626428,90.45127544449109,0
2023-08-30,103.5944243175802,90.45127544449109,0
2023-08-31,103.91945768205663,90.45127544449109,0
2023-09-01,110.0522024076325,90.45127544449109,0
2023-09-02,117.98924297533387,90.45127544449109,0
2023-09-03,112.76993299287706,91.56065330878717,0
2023-09-04,108.64343379204286,91.56065330878717,0
2023-09-05,108.21451420737993,91.56065330878717,0
2023-09-06,100.4916910949303,91.56065330878717,0
2023-09-07,99.12576005512231,91.56065330878717,0
2023-09-08,91.89704655838653,91.56065330878717,0
2023-09-09,106.58419414005986,91.56065330878717,0
2023-09-10,100.95356373245288,94.41670207237753,0
2023-09-10,100.95356373245288,94.41670207237753,0
2023-09-11,101.89775809250935,94.41670207237753,0
2023-09-12,93.55657418244152,94.41670207237753,0
2023-09-13,84.44318581457422,94.41670207237753,0
2023-09-14,110.6587118196071,94.41670207237753,1
2023-09-15,109.35157574755424,94.41670207237753,0
2023-09-16,104.84225016573093,94.41670207237753,0
2023-09-17,117.17005527759156,96.0837677216516,0
2023-09-18,111.94013717309339,96.0837677216516,0
2023-09-19,104.02688138215566,96.0837677216516,0
2023-09-20,94.78477548348009,96.0837677216516,0
2023-09-21,85.27083379848105,96.0837677216516,0
2023-09-22,110.54572714623644,96.0837677216516,0
2023-09-23,97.3107795844797,96.0837677216516,0
2023-09-24,102.62146754849041,94.26436842651046,0
2023-09-25,96.70486200996365,94.26436842651046,0
2023-09-26,83.327565555248,94.26436842651046,0
2023-09-27,76.74664141523633,94.26436842651046,0
2023-09-28,77.49192436562362,94.26436842651046,0
2023-09-29,92.48783377912315,94.26436842651046,0
2023-09-30,105.8267468150205,94.26436842651046,0
2023-10-01,125.88498723663453,90.6616954548343,0
2023-10-02,115.30472587894128,90.6616954548343,0
2023-10-03,110.81241734161362,90.6616954548343,0
2023-10-04,86.49994267183467,90.6616954548343,0
2023-10-04,86.49994267183467,90.6616954548343,0
2023-10-05,83.11965249950214,90.6616954548343,0
2023-10-06,86.32056316780866,90.6616954548343,0
2023-10-07,99.60738038507434,90.6616954548343,0
2023-10-08,102.23796629655199,93.60437691533892,0
2023-10-08,102.23796629655199,93.60437691533892,0
2023-10-09,101.14642083694126,93.60437691533892,0
2023-10-10,101.9618667098976,93.60437691533892,0
2023-10-11,85.713007831318,93.60437691533892,0
2023-10-12,80.06767528574842,93.60437691533892,0
2023-10-13,,93.60437691533892,0
2023-10-14,149.4990992324603,93.60437691533892,1
2023-10-15,140.69864146025606,91.84354550026583,0
2023-10-16,128.56500687425833,91.84354550026583,0
2023-10-17,99.70240026951434,91.84354550026583,0
2023-10-18,89.33214854238365,91.84354550026583,0
2023-10-19,95.39655944333359,91.84354550026583,0
2023-10-20,99.54951039770755,91.84354550026583,0
2023-10-21,94.24830565223151,91.84354550026583,0
2023-10-22,97.26931382403194,87.06494381771009,0
2023-10-23,104.80859054085002,87.06494381771009,0
2023-10-24,115.1820162464392,87.06494381771009,0
2023-10-25,109.90251440249705,87.06494381771009,0
2023-10-26,123.93090834450223,87.06494381771009,0
2023-10-26,123.93090834450223,87.06494381771009,0
2023-10-27,132.89623505360495,87.06494381771009,0
2023-10-28,121.3684839537627,87.06494381771009,0
2023-10-29,134.26672504103584,87.77915596120259,0
2023-10-30,114.13022229301922,87.77915596120259,0
2023-10-31,113.5402543229699,87.77915596120259,0
2023-11-01,91.11987223812774,87.77915596120259,0
2023-11-02,99.77795377370518,87.77915596120259,0
2023-11-03,96.33693598076717,87.77915596120259,0
2023-11-04,134.00833627071935,87.77915596120259,0
2023-11-04,134.00833627071935,87.77915596120259,0
2023-11-05,139.37636960166867,85.24592906353638,0
2023-11-06,133.39370171724158,85.24592906353638,0
2023-11-07,111.17986462074659,85.24592906353638,0
2023-11-08,107.59792031077922,85.24592906353638,0
2023-11-09,143.48713527196412,85.24592906353638,1
2023-11-10,134.75548197729555,85.24592906353638,0
2023-11-11,152.83709750195553,85.24592906353638,0
2023-11-12,131.42534357151385,88.65798904711815,0
2023-11-13,111.2517020544091,88.65798904711815,0
2023-11-14,101.73731027337688,88.65798904711815,0
2023-11-15,93.74954244380132,88.65798904711815,0
2023-11-16,99.07544596504128,88.65798904711815,0
2023-11-17,111.89744194427598,88.65798904711815,0
2023-11-18,117.47779517393965,,0
2023-11-19,144.6579225279758,85.09054109102594,0
2023-11-20,148.83057735408738,85.09054109102594,0
2023-11-21,136.68863383179342,85.09054109102594,0
2023-11-22,128.8268635010458,85.09054109102594,0
2023-11-23,107.42414397901325,85.09054109102594,0
2023-11-24,121.46859076144855,85.09054109102594,0
2023-11-25,166.59900946116764,85.09054109102594,1
2023-11-26,213.39019503534735,84.43854958161845,0
2023-11-27,191.58992593949944,84.43854958161845,0
2023-11-28,165.4778387948962,84.43854958161845,0
2023-11-29,147.91108426193807,84.43854958161845,0
2023-11-30,109.82443215698586,,0
2023-12-01,110.59088293261388,84.43854958161845,0
2023-12-02,114.85089992914692,84.43854958161845,0
2023-12-03,127.21323250638468,81.96985161772857,0
2023-12-04,144.99188059504434,81.96985161772857,1
2023-12-05,123.38955232665325,81.96985161772857,0
2023-12-06,120.02927498631303,81.96985161772857,0
2023-12-07,118.27153276873932,81.96985161772857,0
2023-12-08,117.39138944334663,81.96985161772857,0
2023-12-09,131.80818884368892,81.96985161772857,0
2023-12-10,115.80223431530769,83.86586780993937,0
2023-12-11,114.328098975887,83.86586780993937,0
2023-12-12,104.61359005954624,83.86586780993937,0
2023-12-13,106.22247605947516,83.86586780993937,0
2023-12-14,105.7159630205266,83.86586780993937,0
2023-12-15,118.74201632032941,83.86586780993937,0
2023-12-16,124.56823168224034,83.86586780993937,0
2023-12-17,125.54324796223894,84.35117690351359,0
2023-12-17,125.54324796223894,84.35117690351359,0
2023-12-18,123.70224588910453,84.35117690351359,0
2023-12-19,115.86395567046468,84.35117690351359,0
2023-12-20,103.71205899508543,84.35117690351359,0
2023-12-21,103.35184311822772,84.35117690351359,0
2023-12-22,111.24756071248966,84.35117690351359,0
2023-12-23,131.2588234444422,84.35117690351359,0
2023-12-24,132.20461879833238,87.26105409599955,0
2023-12-25,132.59611504124018,87.26105409599955,0
2023-12-26,148.63524943955647,87.26105409599955,0
2023-12-27,139.9226331243078,87.26105409599955,0
2023-12-28,123.70556516757475,87.26105409599955,0
2023-12-29,132.511557603945,87.26105409599955,0
2023-12-30,148.88106744282706,,0
2023-12-31,153.8046165702602,86.84717984823608,0
2024-01-01,109.03339698925352,86.84717984823608,0
2024-01-02,104.56028370962318,86.84717984823608,0
2024-01-03,89.72503432619911,86.84717984823608,0
2024-01-04,92.1437842193081,86.84717984823608,0
2024-01-05,104.84154164236114,86.84717984823608,0
2024-01-06,116.8620194546927,,0
2024-01-07,121.53832121414737,81.89526416368004,0
2024-01-08,116.26474047059067,,0
2024-01-09,92.98149314616245,81.89526416368004,0
2024-01-10,94.11947614623837,81.89526416368004,0
2024-01-11,109.47917331019593,81.89526416368004,0
2024-01-12,118.10079785423943,81.89526416368004,0
2024-01-13,121.33019271735476,81.89526416368004,0
2024-01-14,117.23585984414449,80.0,0
2024-01-15,116.49109804859236,80.0,0
2024-01-16,123.97976117853725,80.0,0
2024-01-17,,80.0,0
2024-01-18,124.91947278876947,80.0,0
2024-01-19,127.09353959243039,80.0,0
2024-01-20,138.72513994791905,80.0,0
2024-01-21,170.2949355943234,84.99157108194274,1
2024-01-22,153.06782344822884,84.99157108194274,0
2024-01-22,153.06782344822884,84.99157108194274,0
2024-01-23,135.42568298176224,84.99157108194274,0
2024-01-24,124.20246046014336,84.99157108194274,0
2024-01-25,118.83732938655976,84.99157108194274,0
2024-01-26,114.57781553358888,84.99157108194274,0
2024-01-27,120.93618473988869,84.99157108194274,0
2024-01-28,136.18344368332066,84.04502097503784,0
2024-01-29,121.08584087979094,84.04502097503784,0
2024-01-30,135.01245045575385,84.04502097503784,0
2024-01-31,124.85319313762466,84.04502097503784,0
2024-02-01,108.0468679490611,,0
2024-02-02,112.21494548757909,84.04502097503784,0
2024-02-03,119.66901134949245,84.04502097503784,0
2024-02-04,113.00994479036237,85.2473720539001,0
2024-02-05,138.78678341871816,85.2473720539001,1
2024-02-06,116.48485607022724,85.2473720539001,0
2024-02-07,111.9976449745896,85.2473720539001,0
2024-02-08,113.05516381786559,85.2473720539001,0
2024-02-09,,85.2473720539001,0
2024-02-10,138.24957534033283,85.2473720539001,0
2024-02-11,110.22178653753866,,0
2024-02-12,113.98676460257121,89.29668813448767,0
2024-02-13,106.13108355312761,89.29668813448767,0
2024-02-14,98.11615426717722,89.29668813448767,0
2024-02-15,98.0974492372485,89.29668813448767,0
2024-02-16,104.69137110887112,89.29668813448767,0
2024-02-17,120.38902372894259,89.29668813448767,0
2024-02-18,140.41755699042378,84.50192995593855,0
2024-02-19,121.64065553006405,84.50192995593855,0
2024-02-20,126.12352442600647,,0
2024-02-21,124.11237441619717,84.50192995593855,0
2024-02-22,109.39195758330821,84.50192995593855,0
2024-02-23,117.65359258529236,84.50192995593855,0
2024-02-24,123.53735907750172,84.50192995593855,0
2024-02-25,123.82045776049543,86.0980039199125,0
2024-02-26,120.63160934937754,86.0980039199125,0
2024-02-27,113.30323027992168,86.0980039199125,0
2024-02-28,109.83081802774987,86.0980039199125,0
2024-02-29,103.64388405255852,86.0980039199125,0
2024-03-01,116.33616169371756,86.0980039199125,0
2024-03-02,124.00471411075083,86.0980039199125,0
2024-03-03,142.2478935755756,83.98177365969687,0
2024-03-04,138.06546713628157,83.98177365969687,0
2024-03-05,124.27252581799893,83.98177365969687,0
2024-03-06,111.68974541934128,83.98177365969687,0
2024-03-07,113.02116606223592,83.98177365969687,0
2024-03-08,118.18399135320266,83.98177365969687,0
2024-03-09,119.83910991414145,83.98177365969687,0
2024-03-10,114.92976606278017,81.77425621322118,0
2024-03-11,106.0069793914287,81.77425621322118,0
2024-03-12,113.55204669032983,81.77425621322118,0
2024-03-12,113.55204669032983,81.77425621322118,0
2024-03-13,106.65103883925548,81.77425621322118,0
2024-03-14,114.57530822960052,,0
2024-03-14,114.57530822960052,,0
2024-03-15,119.63096911369225,81.77425621322118,0
2024-03-16,137.26610040202988,81.77425621322118,0
2024-03-17,134.85048826916795,80.0,0
2024-03-18,140.23996019947455,80.0,0
2024-03-19,129.49733553194213,,0
2024-03-20,119.32850129998675,80.0,0
2024-03-21,112.76461480397738,80.0,0
2024-03-22,116.91905233486887,,0
2024-03-23,131.93219736049411,80.0,0
2024-03-24,118.18498667283284,83.2272921629116,0
2024-03-25,109.75273899624477,83.2272921629116,0
2024-03-26,115.80809761433639,83.2272921629116,0
2024-03-27,115.28618790896205,83.2272921629116,0
2024-03-28,98.15854220933392,83.2272921629116,0
2024-03-29,120.26159128041283,83.2272921629116,0
2024-03-30,143.46611233825155,83.2272921629116,0
2024-03-31,128.68762240196114,81.95676948737653,0
2024-04-01,112.40126041782416,81.95676948737653,0
2024-04-02,101.2065500750646,81.95676948737653,0
2024-04-02,101.2065500750646,81.95676948737653,0
2024-04-03,105.31440578468752,81.95676948737653,0
2024-04-04,108.51842036479314,,0
2024-04-05,115.08926281736261,,0
2024-04-06,126.41089457609966,81.95676948737653,0
2024-04-07,136.7620644248615,80.0,0
2024-04-08,132.3961450448354,80.0,0
2024-04-09,131.38732829218867,80.0,0
2024-04-10,113.24191595049453,,0
2024-04-11,116.79227773042196,80.0,0
2024-04-12,126.1035014709557,80.0,0
2024-04-13,160.22792216137356,80.0,1
2024-04-14,157.66741074409518,80.0,0
2024-04-15,156.50803225435754,80.0,0
2024-04-16,145.60890908412165,80.0,0
2024-04-17,135.06490946751126,80.0,0
2024-04-18,129.32085625913578,80.0,0
2024-04-19,134.77284125595605,80.0,0
2024-04-20,139.2191997660264,80.0,0
2024-04-21,143.7876505336891,80.0,0
2024-04-22,135.24405537478722,80.0,0
2024-04-23,,80.0,0
2024-04-24,116.90593577156332,80.0,0
2024-04-25,106.63748961013862,80.0,0
2024-04-26,104.04290627085479,80.0,0
2024-04-27,113.1388315260831,80.0,0
2024-04-28,119.41773816004167,83.98927587250925,0
2024-04-28,119.41773816004167,83.98927587250925,0
2024-04-29,121.20061499780961,83.98927587250925,0
2024-04-30,107.53392772492032,83.98927587250925,0
2024-05-01,98.5686907339435,83.98927587250925,0
2024-05-02,103.22379872581058,83.98927587250925,0
2024-05-03,98.85063045491658,83.98927587250925,0
2024-05-04,112.29864555975108,83.98927587250925,0
2024-05-05,157.5692413530754,83.26371013758268,1
2024-05-06,136.52064962093968,83.26371013758268,0
2024-05-07,124.53254517917478,83.26371013758268,0
2024-05-07,124.53254517917478,83.26371013758268,0
2024-05-08,126.95243837292993,83.26371013758268,0
2024-05-09,,83.26371013758268,0
2024-05-10,110.32122178087768,83.26371013758268,0
2024-05-11,117.17103920914307,83.26371013758268,0
2024-05-12,99.88348953523061,87.42420353357788,0
2024-05-13,98.3270238574506,87.42420353357788,0
2024-05-14,103.42168125389573,87.42420353357788,0
2024-05-15,116.21097642612283,87.42420353357788,0
2024-05-15,116.21097642612283,87.42420353357788,0
2024-05-16,116.42193464213999,,0
2024-05-17,106.41284835999468,,0
2024-05-18,130.1668606850112,87.42420353357788,0
2024-05-19,113.85956446362243,90.59899826119913,0
2024-05-20,130.20742645295698,90.59899826119913,1
2024-05-21,128.6586511338606,90.59899826119913,0
2024-05-21,128.6586511338606,90.59899826119913,0
2024-05-22,126.89673005805695,90.59899826119913,0
2024-05-23,107.14059008605533,90.59899826119913,0
2024-05-24,103.29790302402398,90.59899826119913,0
2024-05-25,120.9934918408876,90.59899826119913,0
2024-05-26,87.68559252856822,93.9778244737776,0
2024-05-27,77.55532392933425,93.9778244737776,0
2024-05-28,81.51098689365686,93.9778244737776,0
2024-05-29,78.02380360820155,93.9778244737776,0
2024-05-30,80.08948066584117,93.9778244737776,0
2024-05-31,85.27563311247718,93.9778244737776,0
2024-06-01,108.82485564881219,93.9778244737776,0
2024-06-02,116.9828111519035,91.84614258509593,0
2024-06-03,119.42328347589749,91.84614258509593,0
2024-06-04,123.32128530823947,91.84614258509593,0
2024-06-05,159.8718239090798,,1
2024-06-06,149.05672560207665,91.84614258509593,0
2024-06-07,176.17687328580683,91.84614258509593,1
2024-06-07,176.17687328580683,91.84614258509593,1
2024-06-08,199.4007632202577,91.84614258509593,1
2024-06-09,169.7789931828489,89.5592867121913,0
2024-06-10,156.10758782211144,89.5592867121913,0
2024-06-10,156.10758782211144,89.5592867121913,0
2024-06-11,131.4665111337113,89.5592867121913,0
2024-06-12,122.10594686658405,89.5592867121913,0
2024-06-13,110.97973814774,89.5592867121913,0
2024-06-14,124.39082091319042,89.5592867121913,0
2024-06-15,108.37749370781154,89.5592867121913,0
2024-06-16,123.77673592809215,90.15997051056958,0
2024-06-17,132.10971264127107,90.15997051056958,0
2024-06-18,124.08760756281416,90.15997051056958,0
2024-06-19,115.62569672639623,90.15997051056958,0
2024-06-20,,,0
2024-06-21,114.35286934987242,90.15997051056958,0
2024-06-22,130.49476934401991,90.15997051056958,0
2024-06-23,125.94059935115708,89.33922013046909,0
2024-06-24,125.38379386916986,89.33922013046909,0
2024-06-25,110.19326934768137,89.33922013046909,0
2024-06-26,107.04098190131778,89.33922013046909,0
2024-06-27,98.12713280031058,89.33922013046909,0
2024-06-28,104.29554028227113,89.33922013046909,0
2024-06-29,117.64835127979295,89.33922013046909,0
2024-06-30,111.73853240677028,89.42982701347256,0
2024-07-01,100.95409420303727,89.42982701347256,0
2024-07-02,108.91099471639937,89.42982701347256,0
2024-07-03,99.1980522349014,,0
2024-07-04,88.50051914032332,89.42982701347256,0
